id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2505655798,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1400-id-2505655798/,"Apartamento com 2 Quartos para Aluguel, 60m²","Avenida Itaboraí - Saúde, São Paulo - SP",60,2 Quartos,1 Banheiro,1 Vaga,Elevador,R$ 1.400 /mês,R$ 623,São Paulo,2021-05-11 18:16
2512663033,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS4000-id-2512663033/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Visconde da Luz - Vila Nova Conceição, São Paulo - SP",80,2 Quartos,3 Banheiros,2 Vagas,"Elevador
Cozinha
Interfone
Aquecimento",R$ 4.000 /mês,R$ 1.032,São Paulo,2021-05-11 18:16
2511896526,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-105m2-aluguel-RS3600-id-2511896526/,"Apartamento com 2 Quartos para Aluguel, 105m²","Rua Capitão Pinto Ferreira, 80 - Jardim Paulista, São Paulo - SP",105,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Cozinha
Área de serviço
Interfone
TV a cabo",R$ 3.600 /mês,R$ 1.912,São Paulo,2021-05-11 18:16
2515162395,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-buarque-centro-sao-paulo-com-garagem-60m2-aluguel-RS1500-id-2515162395/,"Apartamento com Quarto para Aluguel, 60m²","Rua Marquês de Itu, 679 - Vila Buarque, São Paulo - SP",60,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Jardim",R$ 1.500 /mês,R$ 980,São Paulo,2021-05-11 18:16
2516968597,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-113m2-aluguel-RS3500-id-2516968597/,"Apartamento com 3 Quartos para Aluguel, 113m²","Perdizes, São Paulo - SP",113,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Área de serviço
Playground
Salão de festas",R$ 3.500 /mês,R$ 1.255,São Paulo,2021-05-11 18:16
2517616771,https://www.vivareal.com.br/imovel/apartamento-2-quartos-perdizes-zona-oeste-sao-paulo-50m2-aluguel-RS1500-id-2517616771/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Iperoig - Perdizes, São Paulo - SP",50,2 Quartos,1 Banheiro,-- Vaga,"Cozinha
Área de serviço
Salão de festas",R$ 1.500 /mês,R$ 320,São Paulo,2021-05-11 18:16
2510111874,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-90m2-aluguel-RS4000-id-2510111874/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Praia do Castelo, 210' - Vila Mascote, São Paulo - SP",90,3 Quartos,4 Banheiros,2 Vagas,"Varanda
Cozinha",R$ 4.000 /mês,R$ 1.000,São Paulo,2021-05-11 18:16
2519127888,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clementino-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS2700-id-2519127888/,"Apartamento com 2 Quartos para Aluguel, 50m²","Vila Clementino, São Paulo - SP",50,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Cozinha
Vigia",R$ 2.700 /mês,R$ 503,São Paulo,2021-05-11 18:16
2497945876,https://www.vivareal.com.br/imovel/apartamento-1-quartos-republica-centro-sao-paulo-52m2-aluguel-RS1200-id-2497945876/,"Apartamento com Quarto para Aluguel, 52m²","Rua Bento Freitas, 139 - República, São Paulo - SP",52,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Condomínio fechado
Jardim",R$ 1.200 /mês,R$ 399,São Paulo,2021-05-11 18:16
2502757803,https://www.vivareal.com.br/imovel/apartamento-4-quartos-consolacao-centro-sao-paulo-com-garagem-245m2-venda-RS3300000-id-2502757803/,Apartamento com 4 Quartos à Venda/Aluguel 245m²,"Rua Bela Cintra - Consolação, São Paulo - SP",245,4 Quartos,6 Banheiros,3 Vagas,,"R$ 12.000 /mês
R$ 3.300.000",R$ 2.970,São Paulo,2021-05-11 18:16
2515285808,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-39m2-aluguel-RS1950-id-2515285808/,"Apartamento com Quarto para Aluguel, 39m²","Rua Santo Amaro - Bela Vista, São Paulo - SP",39,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Espaço gourmet
Jardim
Playground",R$ 1.950 /mês,R$ 422,São Paulo,2021-05-11 18:16
2517854977,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-cecilia-centro-sao-paulo-com-garagem-140m2-aluguel-RS3500-id-2517854977/,"Apartamento com 3 Quartos para Aluguel, 140m²","Rua Doutor Gabriel dos Santos - Santa Cecília, São Paulo - SP",140,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Jardim",R$ 3.500 /mês,R$ 1.862,São Paulo,2021-05-11 18:16
2461768017,https://www.vivareal.com.br/imovel/apartamento-1-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS3950-id-2461768017/,"Apartamento com Quarto para Aluguel, 50m²","Rua Henri Dunant, 1066 - Chácara Santo Antônio, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 3.950 /mês,R$ 710,São Paulo,2021-05-11 18:16
2516246115,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-andrade-zona-sul-sao-paulo-com-garagem-57m2-aluguel-RS2000-id-2516246115/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua João Simões de Souza - Vila Andrade, São Paulo - SP",57,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Playground
Salão de festas
Quadra poliesportiva",R$ 2.000 /mês,R$ 514,São Paulo,2021-05-11 18:16
2461768017,https://www.vivareal.com.br/imovel/apartamento-1-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS3950-id-2461768017/,"Apartamento com Quarto para Aluguel, 50m²","Rua Henri Dunant, 1066 - Chácara Santo Antônio, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 3.950 /mês,R$ 710,São Paulo,2021-05-11 18:16
2516246115,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-andrade-zona-sul-sao-paulo-com-garagem-57m2-aluguel-RS2000-id-2516246115/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua João Simões de Souza - Vila Andrade, São Paulo - SP",57,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Playground
Salão de festas
Quadra poliesportiva",R$ 2.000 /mês,R$ 514,São Paulo,2021-05-11 18:16
2504237129,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS1390-id-2504237129/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Itaguara - Jabaquara, São Paulo - SP",65,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Academia
Garagem
Elevador
Playground",R$ 1.390 /mês,R$ 610,São Paulo,2021-05-11 18:16
2506009029,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-buarque-centro-sao-paulo-40m2-aluguel-RS1500-id-2506009029/,"Apartamento com Quarto para Aluguel, 40m²","Rua das Palmeiras, 114 - Vila Buarque, São Paulo - SP",40,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Cozinha
Área de serviço
Interfone",R$ 1.500 /mês,R$ 420,São Paulo,2021-05-11 18:16
2515605776,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-77m2-venda-RS660000-id-2515605776/,Apartamento com Quarto para Venda/Aluguel 77m²,"Rua Luís Correia de Melo, 250 - Santo Amaro, São Paulo - SP",77,1 Quarto,1 Banheiro,1 Vaga,,"R$ 3.000 /mês
R$ 660.000",R$ 490,São Paulo,2021-05-11 18:16
2512502481,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-centro-sao-paulo-31m2-venda-RS300000-id-2512502481/,Apartamento com Quarto para Venda/Aluguel 31m²,"Centro, São Paulo - SP",31,1 Quarto,1 Banheiro,-- Vaga,Área de serviço,"R$ 1.400 /mês
R$ 300.000",R$ 388,São Paulo,2021-05-11 18:16
2511471776,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS4200-id-2511471776/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Pamplona, 1585 - Jardim Paulista, São Paulo - SP",65,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Academia
Cozinha
Área de serviço
Segurança 24h",R$ 4.200 /mês,R$ 850,São Paulo,2021-05-11 18:16
2512543408,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2500-id-2512543408/,"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Vieira de Morais - Campo Belo, São Paulo - SP",45,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Varanda
Academia
Churrasqueira
Área de serviço",R$ 2.500 /mês,R$ 548,São Paulo,2021-05-11 18:16
2516625306,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-moncoes-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS8500-id-2516625306/,"Apartamento com 2 Quartos para Aluguel, 75m²","Cidade Monções, São Paulo - SP",75,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Academia
Salão de festas
Spa
Sauna",R$ 8.500 /mês,R$ 1.500,São Paulo,2021-05-11 18:16
2516176316,https://www.vivareal.com.br/imovel/apartamento-2-quartos-liberdade-centro-sao-paulo-com-garagem-50m2-aluguel-RS1900-id-2516176316/,"Apartamento com 2 Quartos para Aluguel, 50m²","Liberdade, São Paulo - SP",50,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Armário embutido
Armário na cozinha",R$ 1.900 /mês,R$ 457,São Paulo,2021-05-11 18:16
2503033273,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-cecilia-centro-sao-paulo-com-garagem-30m2-aluguel-RS1700-id-2503033273/,"Apartamento com Quarto para Aluguel, 30m²","Santa Cecília, São Paulo - SP",30,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.700 /mês,R$ 376,São Paulo,2021-05-11 18:16
2515488982,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1560000-id-2515488982/,Apartamento com Quarto para Venda/Aluguel 78m²,"Rua Marcos Lopes - Vila Nova Conceição, São Paulo - SP",78,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Varanda
Ar-condicionado
Escritório
Armário na cozinha","R$ 6.500 /mês
R$ 1.560.000",R$ 900,São Paulo,2021-05-11 18:16
2514505387,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bom-retiro-centro-sao-paulo-com-garagem-70m2-aluguel-RS2300-id-2514505387/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Jaraguá, 737 - Bom Retiro, São Paulo - SP",70,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",R$ 2.300 /mês,R$ 700,São Paulo,2021-05-11 18:16
2518188624,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS2000-id-2518188624/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Fiação da Saúde, 260 - Saúde, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais
Jardim
Playground",R$ 2.000 /mês,R$ 747,São Paulo,2021-05-11 18:16
2519214193,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-96m2-aluguel-RS7200-id-2519214193/,"Apartamento com 2 Quartos para Aluguel, 96m²","Jardim Europa, São Paulo - SP",96,2 Quartos,3 Banheiros,2 Vagas,,R$ 7.200 /mês,R$ 1.750,São Paulo,2021-05-11 18:16
2516069837,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS1550-id-2516069837/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Francisco Tapajós, 539 - Saúde, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 1.550 /mês,R$ 682,São Paulo,2021-05-11 18:16
2516401413,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-60m2-aluguel-RS1700-id-2516401413/,"Apartamento com 2 Quartos para Aluguel, 60m²","Móoca, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Playground
Salão de festas
Sala de jantar",R$ 1.700 /mês,R$ 690,São Paulo,2021-05-11 18:16
2511281285,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-48m2-venda-RS370000-id-2511281285/,Apartamento com Quarto à Venda/Aluguel 48m²,"Rua Joel Carlos Borges, 40 - Brooklin, São Paulo - SP",48,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado","R$ 2.350 /mês
R$ 370.000",R$ 1.100,São Paulo,2021-05-11 18:16
2517096825,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-35m2-aluguel-RS2265-id-2517096825/,"Apartamento com Quarto para Aluguel, 35m²","Rua Cunha Gago, 83 - Pinheiros, São Paulo - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Armário na cozinha",R$ 2.265 /mês,R$ 768,São Paulo,2021-05-11 18:16
2510070077,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-zona-sul-sao-paulo-50m2-aluguel-RS2000-id-2510070077/,"Apartamento com Quarto para Aluguel, 50m²","Avenida Brigadeiro Luís Antônio, 2634 - Jardim Paulista, São Paulo - SP",50,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Lavanderia",R$ 2.000 /mês,R$ 399,São Paulo,2021-05-11 18:16
2514279699,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-leopoldina-zona-oeste-sao-paulo-com-garagem-93m2-aluguel-RS4000-id-2514279699/,"Apartamento com 3 Quartos para Aluguel, 93m²","Avenida Doutor Gastão Vidigal - Vila Leopoldina, São Paulo - SP",93,3 Quartos,2 Banheiros,2 Vagas,"Varanda
Churrasqueira
Área de serviço
Quadra poliesportiva
Interfone",R$ 4.000 /mês,R$ 800,São Paulo,2021-05-11 18:16
2506094485,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saude-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS1603-id-2506094485/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Bosque da Saúde, 782 - Saúde, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 1.603 /mês,R$ 852,São Paulo,2021-05-11 18:16
2507294206,https://www.vivareal.com.br/imovel/apartamento-2-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-98m2-aluguel-RS2500-id-2507294206/,"Apartamento com 2 Quartos para Aluguel, 98m²","Avenida Rouxinol, 795 - Indianópolis, São Paulo - SP",98,2 Quartos,2 Banheiros,1 Vaga,"Academia
Elevador
Condomínio fechado
Playground
Salão de festas",R$ 2.500 /mês,R$ 1.000,São Paulo,2021-05-11 18:16
2515016157,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS5500-id-2515016157/,"Apartamento com 2 Quartos para Aluguel, 60m²","Alameda Joaquim Eugênio de Lima, 712 - Jardim Paulista, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Salão de festas
Perto de vias de acesso
Próximo a escola",R$ 5.500 /mês,R$ 670,São Paulo,2021-05-11 18:16
2514006295,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-93m2-aluguel-RS5000-id-2514006295/,"Apartamento com 3 Quartos para Aluguel, 93m²","Rua Arizona, 701 - Brooklin, São Paulo - SP",93,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Academia
Elevador",R$ 5.000 /mês,R$ 1.000,São Paulo,2021-05-11 18:16
2519101665,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-64m2-venda-RS430000-id-2519101665/,Apartamento com 2 Quartos para Venda/Aluguel 64m²,"Rua Jovina, 241 - Vila Mascote, São Paulo - SP",64,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Armário na cozinha
Interfone","R$ 1.260 /mês
R$ 430.000",R$ 840,São Paulo,2021-05-11 18:16
2516979645,https://www.vivareal.com.br/imovel/apartamento-3-quartos-higienopolis-centro-sao-paulo-com-garagem-210m2-aluguel-RS4370-id-2516979645/,"Apartamento com 3 Quartos para Aluguel, 210m²","Rua Sergipe - Higienópolis, São Paulo - SP",210,3 Quartos,4 Banheiros,3 Vagas,"Varanda
Área de serviço
Armário embutido",R$ 4.370 /mês,R$ 2.457,São Paulo,2021-05-11 18:16
2519030785,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pompeia-zona-oeste-sao-paulo-com-garagem-41m2-aluguel-RS2300-id-2519030785/,"Apartamento com Quarto para Aluguel, 41m²","Rua Joaquim Ferreira - Pompeia, São Paulo - SP",41,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Varanda
Academia
Garagem
Área de serviço",R$ 2.300 /mês,R$ 530,São Paulo,2021-05-11 18:16
2515206609,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-52m2-aluguel-RS1600-id-2515206609/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Arnaldo Cintra - Tatuapé, São Paulo - SP",52,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.600 /mês,R$ 326,São Paulo,2021-05-11 18:16
2516826195,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ibirapuera-zona-sul-sao-paulo-com-garagem-73m2-aluguel-RS4000-id-2516826195/,"Apartamento com Quarto para Aluguel, 73m²","Rua Leopoldo de Bulhões, 35 - Ibirapuera, São Paulo - SP",73,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Piscina
Varanda
Varanda gourmet
Academia",R$ 4.000 /mês,R$ 1.172,São Paulo,2021-05-11 18:16
2515908938,https://www.vivareal.com.br/imovel/apartamento-2-quartos-belenzinho-zona-leste-sao-paulo-com-garagem-51m2-aluguel-RS2300-id-2515908938/,"Apartamento com 2 Quartos para Aluguel, 51m²","Rua Padre Adelino, 91 - Belenzinho, São Paulo - SP",51,2 Quartos,1 Banheiro,1 Vaga,"Garagem
Salão de festas
Quadra poliesportiva
Gerador elétrico
Salão de jogos",R$ 2.300 /mês,R$ 430,São Paulo,2021-05-11 18:16
2493098159,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-anastacio-zona-oeste-sao-paulo-26m2-aluguel-RS1250-id-2493098159/,"Apartamento com Quarto para Aluguel, 26m²","Rua Alvarenga Peixoto, 119 - Vila Anastácio, São Paulo - SP",26,1 Quarto,1 Banheiro,-- Vaga,Conexão à internet,R$ 1.250 /mês,,São Paulo,2021-05-11 18:16
2506103176,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campos-eliseos-centro-sao-paulo-com-garagem-40m2-aluguel-RS1200-id-2506103176/,"Apartamento com Quarto para Aluguel, 40m²","Alameda Eduardo Prado, 838 - Campos Eliseos, São Paulo - SP",40,1 Quarto,1 Banheiro,1 Vaga,Elevador,R$ 1.200 /mês,R$ 450,São Paulo,2021-05-11 18:16
2518542584,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-gumercindo-zona-sul-sao-paulo-com-garagem-70m2-venda-RS500000-id-2518542584/,Apartamento com 2 Quartos para Venda/Aluguel 70m²,"Rua Assungui - Vila Gumercindo, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Área de serviço","R$ 1.900 /mês
R$ 500.000",R$ 950,São Paulo,2021-05-11 18:16
2514087467,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-84m2-venda-RS810000-id-2514087467/,Apartamento com 3 Quartos para Venda/Aluguel 84m²,"Rua Capitão Rosendo, 100 - Vila Mariana, São Paulo - SP",84,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Varanda
Academia
Churrasqueira
Playground","R$ 3.100 /mês
R$ 810.000",R$ 750,São Paulo,2021-05-11 18:16
2517819687,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-brasil-zona-sul-sao-paulo-com-garagem-54m2-aluguel-RS2300-id-2517819687/,"Apartamento com Quarto para Aluguel, 54m²","Rua Lacedemônia, 540 - Jardim Brasil, São Paulo - SP",54,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",R$ 2.300 /mês,R$ 494,São Paulo,2021-05-11 18:16
2515763105,https://www.vivareal.com.br/imovel/apartamento-3-quartos-paraiso-zona-sul-sao-paulo-com-garagem-110m2-venda-RS950000-id-2515763105/,Apartamento com 3 Quartos à Venda/Aluguel 110m²,"Rua Afonso de Freitas - Paraíso, São Paulo - SP",110,3 Quartos,3 Banheiros,2 Vagas,"Quadra poliesportiva
Aceita animais
Playground
Salão de festas","R$ 3.000 /mês
R$ 950.000",R$ 1.300,São Paulo,2021-05-11 18:16
2516183782,https://www.vivareal.com.br/imovel/apartamento-3-quartos-aclimacao-centro-sao-paulo-com-garagem-65m2-aluguel-RS2300-id-2516183782/,"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Bueno de Andrade - Aclimação, São Paulo - SP",65,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Playground",R$ 2.300 /mês,R$ 600,São Paulo,2021-05-11 18:16
2515379673,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-60m2-aluguel-RS2600-id-2515379673/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Martiniano de Carvalho - Bela Vista, São Paulo - SP",60,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Condomínio fechado
Área de serviço
Aceita animais
Sistema de alarme",R$ 2.600 /mês,R$ 445,São Paulo,2021-05-11 18:16
2517685181,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-73m2-aluguel-RS4300-id-2517685181/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Peixoto Gomide - Cerqueira César, São Paulo - SP",73,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Elevador
Cozinha
Espaço gourmet",R$ 4.300 /mês,R$ 697,São Paulo,2021-05-11 18:16
2511218512,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-gumercindo-zona-sul-sao-paulo-com-garagem-120m2-aluguel-RS4440-id-2511218512/,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Assungui, 50 - Vila Gumercindo, São Paulo - SP",120,3 Quartos,4 Banheiros,2 Vagas,"Área de serviço
Sala de jantar",R$ 4.440 /mês,R$ 703,São Paulo,2021-05-11 18:16
2502352574,https://www.vivareal.com.br/imovel/apartamento-1-quartos-higienopolis-centro-sao-paulo-55m2-aluguel-RS1800-id-2502352574/,"Apartamento com Quarto para Aluguel, 55m²","Avenida Angélica - Higienópolis, São Paulo - SP",55,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Cozinha
Área de serviço
Salão de festas
Perto de vias de acesso",R$ 1.800 /mês,R$ 542,São Paulo,2021-05-11 18:16
2516877045,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-guarani-zona-sul-sao-paulo-com-garagem-110m2-venda-RS980000-id-2516877045/,Apartamento com 2 Quartos para Venda/Aluguel 110m²,"Vila Guarani, São Paulo - SP",110,2 Quartos,3 Banheiros,2 Vagas,"Academia
Churrasqueira
Garagem
Elevador
Área de serviço","R$ 4.200 /mês
R$ 980.000",R$ 1.000,São Paulo,2021-05-11 18:16
2518347218,https://www.vivareal.com.br/imovel/apartamento-2-quartos-paraiso-zona-sul-sao-paulo-com-garagem-78m2-aluguel-RS2500-id-2518347218/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Afonso de Freitas - Paraíso, São Paulo - SP",78,2 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Sala de jantar",R$ 2.500 /mês,R$ 828,São Paulo,2021-05-11 18:16
2500276908,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-45m2-aluguel-RS2000-id-2500276908/,"Apartamento com Quarto para Aluguel, 45m²","Rua Santa Madalena, 290 - Bela Vista, São Paulo - SP",45,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Condomínio fechado",R$ 2.000 /mês,R$ 660,São Paulo,2021-05-11 18:16
2513237802,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardins-zona-oeste-sao-paulo-com-garagem-48m2-aluguel-RS2000-id-2513237802/,"Apartamento com 2 Quartos para Aluguel, 48m²","Rua José Maria Lisboa, 730 - Jardins, São Paulo - SP",48,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Academia
Elevador
Condomínio fechado
Aceita animais",R$ 2.000 /mês,R$ 880,São Paulo,2021-05-11 18:16
2494416877,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-aluguel-RS4800-id-2494416877/,"Apartamento com 2 Quartos para Aluguel, 66m²","Rua Kansas, 1700 - Brooklin, São Paulo - SP",66,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda gourmet
Academia
Ar-condicionado
Elevador",R$ 4.800 /mês,R$ 1.000,São Paulo,2021-05-11 18:16
2517800159,https://www.vivareal.com.br/imovel/apartamento-2-quartos-penha-zona-leste-sao-paulo-61m2-venda-RS260001-id-2517800159/,Apartamento com 2 Quartos para Venda/Aluguel 61m²,"Penha, São Paulo - SP",61,2 Quartos,1 Banheiro,-- Vaga,,"R$ 1.201 /mês
R$ 260.001",R$ 230,São Paulo,2021-05-11 18:16
2515297289,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-78m2-aluguel-RS2200-id-2515297289/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Rio Grande, 821 - Vila Mariana, São Paulo - SP",78,2 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Varanda
Área de serviço
Armário na cozinha
TV a cabo",R$ 2.200 /mês,R$ 452,São Paulo,2021-05-11 18:16
2517281306,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-cecilia-centro-sao-paulo-com-garagem-55m2-aluguel-RS2200-id-2517281306/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Dona Veridiana - Santa Cecília, São Paulo - SP",55,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Interfone
Circuito de segurança",R$ 2.200 /mês,R$ 685,São Paulo,2021-05-11 18:16
