,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at,neighborhood
1851,2515266320,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pompeia-zona-oeste-sao-paulo-com-garagem-103m2-venda-RS1170000-id-2515266320/,Apartamento com 3 Quartos à Venda/Aluguel 103m²,"Rua Carlos Vicari, 340 - Pompeia, São Paulo - SP",103,3,4,2,"Piscina
Churrasqueira
Academia
Elevador
Condomínio fechado",4500,834,São Paulo,2021-05-11 18:07, Pompeia
1852,2517659980,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santo-amaro-zona-sul-sao-paulo-com-garagem-83m2-venda-RS1000000-id-2517659980/,Apartamento com 3 Quartos para Venda/Aluguel 83m²,"Avenida João Dias - Santo Amaro, São Paulo - SP",83,3,2,2,"Mobiliado
Academia
Ar-condicionado
Cozinha
Condomínio fechado",5190,1000,São Paulo,2021-05-11 18:07, Santo Amaro
1853,2511144159,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-65m2-aluguel-RS4500-id-2511144159/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Helena - Vila Olímpia, São Paulo - SP",65,2,2,1,"Piscina
Academia
Ar-condicionado
Espaço gourmet
Jardim",4500,811,São Paulo,2021-05-11 18:07, Vila Olímpia
1854,2506152992,https://www.vivareal.com.br/imovel/apartamento-2-quartos-barra-funda-zona-oeste-sao-paulo-com-garagem-58m2-aluguel-RS2500-id-2506152992/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Doutor Alfredo de Castro, 112 - Barra Funda, São Paulo - SP",58,2,1,1,"Piscina
Varanda
Churrasqueira
Elevador
Cozinha",2500,580,São Paulo,2021-05-11 18:07, Barra Funda
1855,2514941592,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-64m2-aluguel-RS3700-id-2514941592/,"Apartamento com Quarto para Aluguel, 64m²","Rua José Augusto Penteado, 63 - Vila Madalena, São Paulo - SP",64,1,2,1,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",3700,720,São Paulo,2021-05-11 18:07, Vila Madalena
1856,2518364776,https://www.vivareal.com.br/imovel/apartamento-1-quartos-freguesia-do-o-zona-norte-sao-paulo-40m2-aluguel-RS1000-id-2518364776/,"Apartamento com Quarto para Aluguel, 40m²","Rua Balsa, 278 - Freguesia do Ó, São Paulo - SP",40,1,1,--,Área de serviço,1000,35,São Paulo,2021-05-11 18:07, Freguesia do Ó
1857,2517287446,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-germania-zona-sul-sao-paulo-com-garagem-63m2-venda-RS290000-id-2517287446/,Apartamento com 3 Quartos à Venda/Aluguel 63m²,"Estrada de Itapecerica, 3250 - Jardim Germania, São Paulo - SP",63,3,1,1,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Quadra poliesportiva",1800,560,São Paulo,2021-05-11 18:07, Jardim Germania
1858,2518807000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-135m2-aluguel-RS4900-id-2518807000/,"Apartamento com 3 Quartos para Aluguel, 135m²","Rua Fernandes Moreira - Chácara Santo Antônio, São Paulo - SP",135,3,4,2,"Piscina
Academia
Elevador
Condomínio fechado
Jardim",4900,990,São Paulo,2021-05-11 18:07, Chácara Santo Antônio
1859,2515596287,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS1800-id-2515596287/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Marquês Maricá, 660 - Ipiranga, São Paulo - SP",50,2,1,1,nan,1800,480,São Paulo,2021-05-11 18:07, Ipiranga
1860,2518778886,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS2800-id-2518778886/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Guararapes - Brooklin, São Paulo - SP",75,2,2,1,"Piscina
Varanda
Academia
Área de serviço
Playground",2800,750,São Paulo,2021-05-11 18:07, Brooklin
1861,2518920253,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-90m2-venda-RS899900-id-2518920253/,Apartamento com Quarto para Venda/Aluguel 90m²,"Rua Manuel Guedes, 475 - Itaim Bibi, São Paulo - SP",90,1,1,1,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Copa",3490,1065,São Paulo,2021-05-11 18:07, Itaim Bibi
1862,2516115985,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-96m2-aluguel-RS2000-id-2516115985/,"Apartamento com 3 Quartos para Aluguel, 96m²","Rua Antônio Genzini, 190 - Vila Prudente, São Paulo - SP",96,3,3,2,"Piscina
Varanda
Academia
Churrasqueira
Elevador",2000,1007,São Paulo,2021-05-11 18:07, Vila Prudente
1863,2515220874,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-161m2-aluguel-RS10500-id-2515220874/,"Apartamento com 3 Quartos para Aluguel, 161m²","Campo Belo, São Paulo - SP",161,3,3,3,"Piscina
Varanda
Quintal
Academia
Churrasqueira",10500,1500,São Paulo,2021-05-11 18:07, SP
1864,2518330991,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jabaquara-zona-sul-sao-paulo-55m2-aluguel-RS1800-id-2518330991/,"Apartamento com 2 Quartos para Aluguel, 55m²","Jabaquara, São Paulo - SP",55,2,1,--,"Condomínio fechado
Aceita animais",1800,,São Paulo,2021-05-11 18:07, SP
1865,2518585291,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-funda-zona-oeste-sao-paulo-com-garagem-33m2-aluguel-RS1700-id-2518585291/,"Apartamento com Quarto para Aluguel, 33m²","Rua Olímpia de Almeida Prado - Barra Funda, São Paulo - SP",33,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",1700,530,São Paulo,2021-05-11 18:07, Barra Funda
1866,2518930760,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-venda-RS1299900-id-2518930760/,Apartamento com 2 Quartos para Venda/Aluguel 75m²,"Rua Sansão Alves dos Santos, 343 - Brooklin, São Paulo - SP",75,2,2,2,"Área de serviço
Playground
Salão de festas
Salão de jogos",5255,1300,São Paulo,2021-05-11 18:07, Brooklin
1867,2517981494,https://www.vivareal.com.br/imovel/apartamento-1-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-42m2-aluguel-RS2700-id-2517981494/,"Apartamento com Quarto para Aluguel, 42m²","Rua Leopoldo Couto Magalhães Júnior, 411 - Itaim Bibi, São Paulo - SP",42,1,2,1,"Piscina
Varanda
Churrasqueira
Elevador
Condomínio fechado",2700,758,São Paulo,2021-05-11 18:07, Itaim Bibi
1868,2514205299,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-216m2-aluguel-RS3600-id-2514205299/,"Apartamento com 3 Quartos para Aluguel, 216m²","Rua Edson - Campo Belo, São Paulo - SP",216,3,3,1,"Varanda
Churrasqueira
Elevador
Playground
Interfone",3600,1500,São Paulo,2021-05-11 18:07, Campo Belo
1869,2508694734,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-91m2-venda-RS1560000-id-2508694734/,Apartamento com 3 Quartos para Venda/Aluguel 91m²,"Rua Rosa Gaeta Lazara, 93 - Brooklin, São Paulo - SP",91,3,2,2,"Varanda
Cozinha
Condomínio fechado
Área de serviço
Segurança 24h",7300,1050,São Paulo,2021-05-11 18:07, Brooklin
1872,2518932476,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-67m2-aluguel-RS5490-id-2518932476/,"Apartamento com Quarto para Aluguel, 67m²","Rua Gomes de Carvalho, 1732 - Vila Olímpia, São Paulo - SP",67,1,1,1,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",5490,1200,São Paulo,2021-05-11 18:07, Vila Olímpia
1873,2513973430,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-113m2-aluguel-RS2900-id-2513973430/,"Apartamento com 3 Quartos para Aluguel, 113m²","Rua Pensilvânia - Brooklin, São Paulo - SP",113,3,2,1,"Piscina
Área de serviço
Playground
Salão de festas
Armário na cozinha",2900,946,São Paulo,2021-05-11 18:07, Brooklin
1874,2518392314,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-78m2-aluguel-RS3500-id-2518392314/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rua Batataes - Jardim Paulista, São Paulo - SP",78,2,2,2,"Piscina
Academia
Cozinha
Salão de festas
Perto de vias de acesso",3500,2164,São Paulo,2021-05-11 18:07, Jardim Paulista
1875,2518353145,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-gertrudes-zona-sul-sao-paulo-com-garagem-97m2-aluguel-RS4200-id-2518353145/,"Apartamento com 3 Quartos para Aluguel, 97m²","Rua Bacaetava, 66 - Vila Gertrudes, São Paulo - SP",97,3,3,2,"Piscina
Varanda gourmet
Academia
Churrasqueira
Ar-condicionado",4200,772,São Paulo,2021-05-11 18:07, Vila Gertrudes
1876,2500274944,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-santo-antonio-zona-sul-sao-paulo-com-garagem-51m2-aluguel-RS2600-id-2500274944/,"Apartamento com 2 Quartos para Aluguel, 51m²","Rua Américo Brasiliense - Chácara Santo Antônio, São Paulo - SP",51,2,2,1,"Piscina
Academia
Churrasqueira
Espaço gourmet
Jardim",2600,592,São Paulo,2021-05-11 18:07, Chácara Santo Antônio
1877,2517656773,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-100m2-venda-RS660000-id-2517656773/,Apartamento com 3 Quartos para Venda/Aluguel 100m²,"Rua Paula Ney, 451 - Vila Mariana, São Paulo - SP",100,3,3,1,"Elevador
Área de serviço
Depósito
Interfone
Lavanderia",2500,1130,São Paulo,2021-05-11 18:07, Vila Mariana
1878,2510764521,https://www.vivareal.com.br/imovel/apartamento-3-quartos-moema-zona-sul-sao-paulo-com-garagem-102m2-aluguel-RS6500-id-2510764521/,"Apartamento com 3 Quartos para Aluguel, 102m²","Moema, São Paulo - SP",102,3,3,2,"Piscina
Academia
Churrasqueira
Área de serviço
Playground",6500,1000,São Paulo,2021-05-11 18:07, SP
1879,2514189249,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-50m2-aluguel-RS1800-id-2514189249/,"Apartamento com Quarto para Aluguel, 50m²","Rua Barão do Triunfo, 111 - Brooklin, São Paulo - SP",50,1,2,1,"Piscina
Garagem
Elevador
Jardim
Salão de festas",1800,770,São Paulo,2021-05-11 18:07, Brooklin
1880,2518727103,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-ifigenia-centro-sao-paulo-com-garagem-49m2-aluguel-RS2500-id-2518727103/,"Apartamento com Quarto para Aluguel, 49m²","Praça Júlio Mesquita, 97 - Santa Ifigênia, São Paulo - SP",49,1,1,1,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",2500,500,São Paulo,2021-05-11 18:07, Santa Ifigênia
1881,2515992984,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saude-zona-sul-sao-paulo-com-garagem-42m2-aluguel-RS1700-id-2515992984/,"Apartamento com Quarto para Aluguel, 42m²","Rua Itapiru, 598 - Saúde, São Paulo - SP",42,1,1,1,"Condomínio fechado
Salão de festas",1700,353,São Paulo,2021-05-11 18:07, Saúde
1882,2514837507,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-68m2-aluguel-RS1900-id-2514837507/,"Apartamento com 2 Quartos para Aluguel, 68m²","Rua Nebraska - Brooklin, São Paulo - SP",68,2,2,1,"Elevador
Condomínio fechado
Aceita animais
Jardim
Salão de festas",1900,1018,São Paulo,2021-05-11 18:07, Brooklin
1883,2512842690,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-64m2-aluguel-RS3000-id-2512842690/,"Apartamento com 2 Quartos para Aluguel, 64m²","Vila Mariana, São Paulo - SP",64,2,2,2,"Varanda gourmet
Academia
Churrasqueira
Espaço gourmet
Jardim",3000,1280,São Paulo,2021-05-11 18:07, SP
1884,2504466781,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-madalena-zona-oeste-sao-paulo-32m2-aluguel-RS3200-id-2504466781/,"Apartamento com Quarto para Aluguel, 32m²","Rua Padre Agostinho Mendicute, 235 - Vila Madalena, São Paulo - SP",32,1,1,--,"Piscina
Academia
Ar-condicionado
Elevador
Espaço gourmet",3200,500,São Paulo,2021-05-11 18:07, Vila Madalena
1885,2518341307,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-71m2-aluguel-RS4500-id-2518341307/,"Apartamento com 2 Quartos para Aluguel, 71m²","Rua Clodomiro Amazonas, 1346 - Vila Olímpia, São Paulo - SP",71,2,2,2,"Varanda
Academia
Elevador
Condomínio fechado
Espaço gourmet",4500,1130,São Paulo,2021-05-11 18:07, Vila Olímpia
1886,2491249911,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS2000-id-2491249911/,"Apartamento com Quarto para Aluguel, 40m²","Vila Mariana, São Paulo - SP",40,1,1,1,"Piscina
Elevador
Jardim
Salão de festas",2000,348,São Paulo,2021-05-11 18:07, SP
1887,2517436787,https://www.vivareal.com.br/imovel/apartamento-2-quartos-consolacao-centro-sao-paulo-com-garagem-70m2-aluguel-RS3700-id-2517436787/,"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Angélica - Consolação, São Paulo - SP",70,2,1,1,"Elevador
Condomínio fechado
Área de serviço
Jardim
Circuito de segurança",3700,900,São Paulo,2021-05-11 18:07, Consolação
1888,2514236678,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-80m2-aluguel-RS2700-id-2514236678/,"Apartamento com 2 Quartos para Aluguel, 80m²","Alameda Casa Branca - Jardim Paulista, São Paulo - SP",80,2,2,1,"Elevador
Condomínio fechado
Espaço gourmet
Jardim
Salão de festas",2700,860,São Paulo,2021-05-11 18:07, Jardim Paulista
1889,2516032281,https://www.vivareal.com.br/imovel/apartamento-1-quartos-panamby-zona-sul-sao-paulo-com-garagem-33m2-aluguel-RS1850-id-2516032281/,"Apartamento com Quarto para Aluguel, 33m²","Rua Marie Nader Calfat, 270 - Panamby, São Paulo - SP",33,1,1,1,"Mobiliado
Piscina
Varanda
Quintal
Ar-condicionado",1850,450,São Paulo,2021-05-11 18:07, Panamby
1890,2512446325,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-52m2-venda-RS680000-id-2512446325/,Apartamento com Quarto à Venda/Aluguel 52m²,"Rua Quatá, 835 - Vila Olímpia, São Paulo - SP",52,1,2,2,"Piscina
Churrasqueira
Academia
Elevador
Condomínio fechado",2800,1094,São Paulo,2021-05-11 18:07, Vila Olímpia
1891,2514491377,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-40m2-aluguel-RS1600-id-2514491377/,"Apartamento com Quarto para Aluguel, 40m²","Avenida Conselheiro Rodrigues Alves, 751 - Vila Mariana, São Paulo - SP",40,1,1,1,"Elevador
Condomínio fechado
Salão de festas",1600,790,São Paulo,2021-05-11 18:07, Vila Mariana
1892,2514970232,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-75m2-aluguel-RS3010-id-2514970232/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Guararapes, 300 - Brooklin, São Paulo - SP",75,2,2,1,Aceita animais,3010,882,São Paulo,2021-05-11 18:07, Brooklin
1893,2513228799,https://www.vivareal.com.br/imovel/apartamento-1-quartos-limao-zona-norte-sao-paulo-38m2-aluguel-RS1000-id-2513228799/,"Apartamento com Quarto para Aluguel, 38m²","Rua Vicente Ferreira Leite, 133 - Limão, São Paulo - SP",38,1,1,--,"Varanda
Condomínio fechado
Área de serviço
Aceita animais
Interfone",1000,201,São Paulo,2021-05-11 18:07, Limão
1894,2496021489,https://www.vivareal.com.br/imovel/apartamento-2-quartos-consolacao-centro-sao-paulo-com-garagem-78m2-aluguel-RS2500-id-2496021489/,"Apartamento com 2 Quartos para Aluguel, 78m²","Avenida Angélica, 2121 - Consolação, São Paulo - SP",78,2,2,1,"Elevador
Jardim
Salão de festas",2500,931,São Paulo,2021-05-11 18:07, Consolação
1895,2510574809,https://www.vivareal.com.br/imovel/apartamento-2-quartos-higienopolis-centro-sao-paulo-com-garagem-96m2-aluguel-RS3500-id-2510574809/,"Apartamento com 2 Quartos para Aluguel, 96m²","Rua Sabará, 472 - Higienópolis, São Paulo - SP",96,2,2,1,"Piscina
Varanda
Elevador
Área de serviço
Salão de festas",3500,1006,São Paulo,2021-05-11 18:07, Higienópolis
1896,2474121454,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-220m2-venda-RS3580000-id-2474121454/,Apartamento com 3 Quartos para Venda/Aluguel 220m²,"Rua Lourenço de Almeida, 657 - Vila Nova Conceição, São Paulo - SP",220,3,3,3,nan,18000,,São Paulo,2021-05-11 18:07, Vila Nova Conceição
1897,2518269117,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambuci-zona-sul-sao-paulo-117m2-aluguel-RS1950-id-2518269117/,"Apartamento com 3 Quartos para Aluguel, 117m²","Rua Dona Ana Neri - Cambuci, São Paulo - SP",117,3,2,--,"Varanda
Quintal
Cozinha
Área de serviço
Perto de vias de acesso",1950,320,São Paulo,2021-05-11 18:07, Cambuci
1898,2518645282,https://www.vivareal.com.br/imovel/apartamento-1-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-57m2-venda-RS950000-id-2518645282/,Apartamento com Quarto à Venda/Aluguel 57m²,"Rua Fernão Dias, 323 - Pinheiros, São Paulo - SP",57,1,1,1,"Piscina
Mobiliado
Churrasqueira
Academia
Elevador",4000,1000,São Paulo,2021-05-11 18:07, Pinheiros
1899,2516348074,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-42m2-aluguel-RS1550-id-2516348074/,"Apartamento com Quarto para Aluguel, 42m²","Rua São Domingos - Bela Vista, São Paulo - SP",42,1,1,1,"Elevador
Jardim
Interfone
Lavanderia
Vigia",1550,317,São Paulo,2021-05-11 18:07, Bela Vista
1900,2518089004,https://www.vivareal.com.br/imovel/apartamento-1-quartos-liberdade-centro-sao-paulo-28m2-aluguel-RS1815-id-2518089004/,"Apartamento com Quarto para Aluguel, 28m²","Rua da Glória - Liberdade, São Paulo - SP",28,1,1,--,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",1815,300,São Paulo,2021-05-11 18:07, Liberdade
1901,2513796976,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1980000-id-2513796976/,Apartamento com Quarto à Venda/Aluguel 78m²,"Rua Marcos Lopes - Vila Nova Conceição, São Paulo - SP",78,1,2,2,"Piscina
Mobiliado
Churrasqueira
Academia
Elevador",14000,,São Paulo,2021-05-11 18:07, Vila Nova Conceição
1902,2474542691,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-73m2-venda-RS1222000-id-2474542691/,Apartamento com 2 Quartos à Venda/Aluguel 73m²,"Rua Pais Leme, 215 - Pinheiros, São Paulo - SP",73,2,2,1,"Piscina
Varanda gourmet
Churrasqueira
Varanda
Academia",6000,950,São Paulo,2021-05-11 18:07, Pinheiros
1903,2517579488,https://www.vivareal.com.br/imovel/apartamento-3-quartos-morumbi-zona-sul-sao-paulo-com-garagem-67m2-venda-RS300000-id-2517579488/,Apartamento com 3 Quartos para Venda/Aluguel 67m²,"Rua Pasquale Gallupi - Morumbi, São Paulo - SP",67,3,2,2,Recepção,1400,925,São Paulo,2021-05-11 18:07, Morumbi
1904,2517614290,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-lallo-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS1850-id-2517614290/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Joana Avancini Prado, 59 - Jardim Lallo, São Paulo - SP",55,2,1,1,"Churrasqueira
Elevador
Condomínio fechado
Salão de festas",1850,,São Paulo,2021-05-11 18:07, Jardim Lallo
1905,2501267687,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-55m2-aluguel-RS4500-id-2501267687/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Professor Atílio Innocenti - Vila Olímpia, São Paulo - SP",55,2,2,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",4500,1401,São Paulo,2021-05-11 18:07, Vila Olímpia
1906,2501960777,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-150m2-venda-RS2120000-id-2501960777/,Apartamento com 3 Quartos para Venda/Aluguel 150m²,"Itaim Bibi, São Paulo - SP",150,3,5,3,"Varanda
Academia
Área de serviço
Jardim
Salão de festas",5000,3000,São Paulo,2021-05-11 18:07, SP
1907,2517168933,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-73m2-aluguel-RS4000-id-2517168933/,"Apartamento com Quarto para Aluguel, 73m²","Rua Peixoto Gomide - Cerqueira César, São Paulo - SP",73,1,2,1,"Piscina
Varanda
Varanda gourmet
Elevador
Cozinha",4000,695,São Paulo,2021-05-11 18:07, Cerqueira César
1908,2518357878,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-monumento-zona-sul-sao-paulo-com-garagem-74m2-aluguel-RS3000-id-2518357878/,"Apartamento com 2 Quartos para Aluguel, 74m²","Rua Engenheiro Prudente - Vila Monumento, São Paulo - SP",74,2,2,2,"Mobiliado
Elevador
Cozinha
Área de serviço
Depósito",3000,650,São Paulo,2021-05-11 18:07, Vila Monumento
1909,2518208701,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-71m2-aluguel-RS3500-id-2518208701/,"Apartamento com 2 Quartos para Aluguel, 71m²","Rua Antônio de Macedo Soares, 878 - Campo Belo, São Paulo - SP",71,2,2,2,"Piscina
Varanda
Academia
Churrasqueira
Elevador",3500,839,São Paulo,2021-05-11 18:07, Campo Belo
1910,2502527634,https://www.vivareal.com.br/imovel/apartamento-2-quartos-colonia-zona-leste-zona-leste-sao-paulo-com-garagem-55m2-aluguel-RS1350-id-2502527634/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Agrimensor Sugaya, 391 - Colonia - Zona Leste , São Paulo - SP",55,2,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",1350,290,São Paulo,2021-05-11 18:07, Colonia
1911,2518802186,https://www.vivareal.com.br/imovel/apartamento-4-quartos-real-parque-zona-sul-sao-paulo-com-garagem-390m2-aluguel-RS14000-id-2518802186/,"Apartamento com 4 Quartos para Aluguel, 390m²","Rua Marquês de Sabará - Real Parque, São Paulo - SP",390,4,4,4,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",14000,6035,São Paulo,2021-05-11 18:07, Real Parque
1912,2513249605,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-155m2-aluguel-RS9500-id-2513249605/,"Apartamento com 3 Quartos para Aluguel, 155m²","Rua Zacarias de Gois, 715 - Campo Belo, São Paulo - SP",155,3,3,2,"Piscina
Academia
Ar-condicionado
Elevador
Condomínio fechado",9500,1409,São Paulo,2021-05-11 18:07, Campo Belo
1913,2505292891,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-100m2-aluguel-RS4000-id-2505292891/,"Apartamento com 2 Quartos para Aluguel, 100m²","Rua da Consolação, 3064 - Cerqueira César, São Paulo - SP",100,2,3,1,"Elevador
Jardim
Playground
Salão de festas
Quadra poliesportiva",4000,800,São Paulo,2021-05-11 18:07, Cerqueira César
1914,2517356191,https://www.vivareal.com.br/imovel/apartamento-1-quartos-consolacao-centro-sao-paulo-38m2-aluguel-RS1200-id-2517356191/,"Apartamento com Quarto para Aluguel, 38m²","Rua Matias Aires, 440 - Consolação, São Paulo - SP",38,1,1,--,nan,1200,324,São Paulo,2021-05-11 18:07, Consolação
1915,2510966480,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bom-retiro-centro-sao-paulo-com-garagem-75m2-aluguel-RS2200-id-2510966480/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Jaraguá, 737 - Bom Retiro, São Paulo - SP",75,2,2,2,"Piscina
Academia
Garagem
Elevador
Cozinha",2200,472,São Paulo,2021-05-11 18:07, Bom Retiro
1916,2515253940,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-70m2-aluguel-RS3500-id-2515253940/,"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Moaci - Moema, São Paulo - SP",70,2,2,2,"Varanda
Churrasqueira
Garagem
Área de serviço
Jardim",3500,800,São Paulo,2021-05-11 18:07, Moema
1917,2519020761,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS4800-id-2519020761/,"Apartamento com Quarto para Aluguel, 45m²","Rua Ministro Jesuíno Cardoso - Vila Olímpia, São Paulo - SP",45,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Cozinha",4800,982,São Paulo,2021-05-11 18:07, Vila Olímpia
1918,2509014782,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bras-zona-leste-sao-paulo-com-garagem-49m2-aluguel-RS1800-id-2509014782/,"Apartamento com 2 Quartos para Aluguel, 49m²","Rua Campos Sales, 31 - Brás, São Paulo - SP",49,2,1,1,"Mobiliado
Academia
Elevador
Condomínio fechado
Área de serviço",1800,460,São Paulo,2021-05-11 18:07, Brás
1920,2515398611,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-63m2-aluguel-RS2600-id-2515398611/,"Apartamento com 2 Quartos para Aluguel, 63m²","Avenida Macuco, 1 - Moema, São Paulo - SP",63,2,3,1,nan,2600,1100,São Paulo,2021-05-11 18:07, Moema
1921,2514518186,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-185m2-aluguel-RS15000-id-2514518186/,"Apartamento com 3 Quartos para Aluguel, 185m²","Rua Lourenço de Almeida - Vila Nova Conceição, São Paulo - SP",185,3,2,3,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Elevador",15000,3306,São Paulo,2021-05-11 18:07, Vila Nova Conceição
